# gen;best_fit
252;7.55555
253;7.55555
254;7.55555
255;7.55555
256;7.55555
257;7.55555
258;7.55555
259;7.55555
260;7.55555
261;7.55555
262;7.55555
263;7.55555
264;7.55555
265;7.55555
266;7.55555
267;7.55555
268;7.55555
269;7.55555
270;7.55555
271;7.55555
272;7.55555
273;7.55555
274;7.55555
275;7.55555
276;7.55555
277;7.55555
278;7.55555
279;7.55555
280;7.55555
281;7.55555
282;7.55555
283;7.55555
284;7.55555
285;7.55555
286;7.55555
287;7.55555
288;7.55555
289;7.55555
290;7.55555
291;7.55555
292;7.55555
293;7.55555
294;7.55555
295;7.55555
296;7.55555
297;7.55555
298;7.55555
299;7.55555
300;7.55555
301;7.55555
302;7.55555
303;7.55555
304;7.55555
305;7.55555
306;7.55555
307;7.55555
308;7.55555
309;7.55555
310;7.55555
311;7.55555
312;7.55555
313;7.55555
314;7.55555
315;7.55555
316;7.55555
317;7.55555
318;7.55555
319;7.55555
320;7.55555
321;7.55555
322;7.55555
323;7.55555
324;7.55555
325;7.55555
326;7.55555
327;7.55555
328;7.55555
329;7.55555
330;7.55555
331;7.55555
332;7.55555
333;7.55555
334;7.55555
335;7.55555
336;7.55555
337;7.55555
338;7.55555
339;7.55555
340;7.55555
341;7.55555
342;7.55555
343;7.55555
344;7.55555
345;7.55555
346;7.55555
347;7.55555
348;7.55555
349;7.55555
350;7.55555
351;7.55555
352;7.55555
353;7.55555
354;7.55555
355;7.55555
356;7.55555
357;7.55555
358;7.55555
359;7.55555
360;7.55555
361;7.55555
362;7.55555
363;7.55555
364;7.55555
365;7.55555
366;7.55555
367;7.55555
368;7.55555
369;7.55555
370;7.55555
371;7.55555
372;7.55555
373;7.55555
374;7.55555
375;7.55555
376;7.55555
377;7.55555
378;7.55555
379;7.55555
380;7.55555
381;7.55555
382;7.55555
383;7.55555
384;7.55555
385;7.55555
386;7.55555
387;7.55555
388;7.55555
389;7.55555
390;7.55555
391;7.55555
392;7.55555
393;7.55555
394;7.55555
395;7.55555
396;7.55555
397;7.55555
398;7.55555
399;7.55555
400;7.55555
401;7.55555
402;7.55555
403;7.55555
404;7.55555
405;7.55555
406;7.55555
407;7.55555
408;7.55555
409;7.55555
410;7.55555
411;7.55555
412;7.55555
413;7.55555
414;7.55555
415;7.55555
416;7.55555
417;7.55555
418;7.55555
419;7.55555
420;7.55555
421;7.55555
422;7.55555
423;7.55555
424;7.55555
425;7.55555
426;7.55555
427;7.55555
428;7.55555
429;7.55555
430;7.55555
431;7.55555
432;7.55555
433;7.55555
434;7.55555
435;7.55555
436;7.55555
437;7.55555
438;7.55555
439;7.55555
440;7.55555
441;7.55555
442;7.55555
443;7.55555
444;7.55555
445;7.55555
446;7.55555
447;7.55555
448;7.55555
449;7.55555
450;7.55555
451;7.55555
452;7.55555
453;7.55555
454;7.55555
455;7.55555
456;7.55555
457;7.55555
458;7.55555
459;7.55555
460;7.55555
461;7.55555
462;7.55555
463;7.55555
464;7.55555
465;7.55555
466;7.55555
467;7.55555
468;7.55555
469;7.55555
470;7.55555
471;7.55555
472;7.55555
473;7.55555
474;7.55555
475;7.55555
476;7.55555
477;7.55555
478;7.55555
479;7.55555
480;7.55555
481;7.55555
482;7.55555
483;7.55555
484;7.55555
485;7.55555
486;7.55555
487;7.55555
488;7.55555
489;7.55555
490;7.55555
491;7.55555
492;7.55555
493;7.55555
494;7.55555
495;7.55555
496;7.55555
497;7.55555
498;7.55555
499;7.55555
500;7.55555
501;7.55555
502;7.55555
503;7.55555
504;7.55555
505;7.55555
506;7.55555
507;7.55555
508;7.55555
509;7.55555
510;7.55555
511;7.55555
512;7.55555
513;7.55555
514;7.55555
515;7.55555
516;7.55555
517;7.55555
518;7.55555
519;7.55555
520;7.55555
521;7.55555
522;7.55555
523;7.55555
524;7.55555
525;7.55555
526;7.55555
527;7.55555
528;7.55555
529;7.55555
530;7.55555
531;7.55555
532;7.55555
533;7.55555
534;7.55555
535;7.55555
536;7.55555
537;7.55555
538;7.55555
539;7.55555
540;7.55555
541;7.55555
542;7.55555
543;7.55555
544;7.55555
545;7.55555
546;7.55555
547;7.55555
548;7.55555
549;7.55555
550;7.55555
551;7.55555
552;7.55555
553;7.55555
554;7.55555
555;7.55555
556;7.55555
557;7.55555
558;7.55555
559;7.55555
560;7.55555
561;7.55555
562;7.55555
563;7.55555
564;7.55555
565;7.55555
566;7.55555
567;7.55555
568;7.55555
569;7.55555
570;7.55555
571;7.55555
572;7.55555
573;7.55555
574;7.55555
575;7.55555
576;7.55555
577;7.55555
578;7.55555
579;7.55555
580;7.55555
581;7.55555
582;7.55555
583;7.55555
584;7.55555
585;7.55555
586;7.55555
587;7.55555
588;7.55555
589;7.55555
590;7.55555
591;7.55555
592;7.55555
593;7.55555
594;7.55555
595;7.55555
596;7.55555
597;7.55555
598;7.55555
599;7.55555
600;7.55555
601;7.55555
602;7.55555
603;7.55555
604;7.55555
605;7.55555
606;7.55555
607;7.55555
608;7.55555
609;7.55555
610;7.55555
611;7.55555
612;7.55555
613;7.55555
614;7.55555
615;7.55555
616;7.55555
617;7.55555
618;7.55555
619;7.55555
620;7.55555
621;7.55555
622;7.55555
623;7.55555
624;7.55555
625;7.55555
626;7.55555
627;7.55555
628;7.55555
629;7.55555
630;7.55555
631;7.55555
632;7.55555
633;7.55555
634;7.55555
635;7.55555
636;7.55555
637;7.55555
638;7.55555
639;7.55555
640;7.55555
641;7.55555
642;7.55555
643;7.55555
644;7.55555
645;7.55555
646;7.55555
647;7.55555
648;7.55555
649;7.55555
650;7.55555
651;7.55555
652;7.55555
653;7.55555
654;7.55555
655;7.55555
656;7.55555
657;7.55555
658;7.55555
659;7.55555
660;7.55555
661;7.55555
662;7.55555
663;7.55555
664;7.55555
665;7.55555
666;7.55555
667;7.55555
668;7.55555
669;7.55555
670;7.55555
671;7.55555
672;7.55555
673;7.55555
674;7.55555
675;7.55555
676;7.55555
677;7.55555
678;7.55555
679;7.55555
680;7.55555
681;7.55555
682;7.55555
683;7.55555
684;7.55555
685;7.55555
686;7.55555
687;7.55555
688;7.55555
689;7.55555
690;7.55555
691;7.55555
692;7.55555
693;7.55555
694;7.55555
695;7.55555
696;7.55555
697;7.55555
698;7.55555
699;7.55555
700;7.55555
701;7.55555
702;7.55555
703;7.55555
704;7.55555
705;7.55555
706;7.55555
707;7.55555
708;7.55555
709;7.55555
710;7.55555
711;7.55555
712;7.55555
713;7.55555
714;7.55555
715;7.55555
716;7.55555
717;7.55555
718;7.55555
719;7.55555
720;7.55555
721;7.55555
722;7.55555
723;7.55555
724;7.55555
725;7.55555
726;7.55555
727;7.55555
728;7.55555
729;7.55555
730;7.55555
731;7.55555
732;7.55555
733;7.55555
734;7.55555
735;7.55555
736;7.55555
737;7.55555
738;7.55555
739;7.55555
740;7.55555
741;7.55555
742;7.55555
743;7.55555
744;7.55555
745;7.55555
746;7.55555
747;7.55555
748;7.55555
749;7.55555
750;7.55555
751;7.55555
752;7.55555
753;7.55555
754;7.55555
755;7.55555
756;7.55555
757;7.55555
758;7.55555
759;7.55555
760;7.55555
761;7.55555
762;7.55555
763;7.55555
764;7.55555
765;7.55555
766;7.55555
767;7.55555
768;7.55555
769;7.55555
770;7.55555
771;7.55555
772;7.55555
773;7.55555
774;7.55555
775;7.55555
776;7.55555
777;7.55555
778;7.55555
779;7.55555
780;7.55555
781;7.55555
782;7.55555
783;7.55555
784;7.55555
785;7.55555
786;7.55555
787;7.55555
788;7.55555
789;7.55555
790;7.55555
791;7.55555
792;7.55555
793;7.55555
794;7.55555
795;7.55555
796;7.55555
797;7.55555
798;7.55555
799;7.55555
