# gen;best_fit
175;10.1818
176;10.1818
177;10.1818
178;10.1818
179;10.1818
180;10.1818
181;10.1818
182;10.1818
183;10.1818
184;10.1818
185;10.1818
186;10.1818
187;10.1818
188;10.1818
189;10.1818
190;10.1818
191;10.1818
192;10.1818
193;10.1818
194;10.1818
195;10.1818
196;10.1818
197;10.1818
198;10.1818
199;10.1818
200;10.1818
201;10.1818
202;10.1818
203;10.1818
204;10.1818
205;10.1818
206;10.1818
207;10.1818
208;10.1818
209;10.1818
210;10.1818
211;10.1818
212;10.1818
213;10.1818
214;10.1818
215;10.1818
216;10.1818
217;10.1818
218;10.1818
219;10.1818
220;10.1818
221;10.1818
222;10.1818
223;10.1818
224;10.1818
225;10.1818
226;10.1818
227;10.1818
228;10.1818
229;10.1818
230;10.1818
231;10.1818
232;10.1818
233;10.1818
234;10.1818
235;10.1818
236;10.1818
237;10.1818
238;10.1818
239;10.1818
240;10.1818
241;10.1818
242;10.1818
243;10.1818
244;10.1818
245;10.1818
246;10.1818
247;10.1818
248;10.1818
249;10.1818
250;10.1818
251;10.1818
252;10.1818
253;10.1818
254;10.1818
255;10.1818
256;10.1818
257;10.1818
258;10.1818
259;10.1818
260;10.1818
261;10.1818
262;10.1818
263;10.1818
264;10.1818
265;10.1818
266;10.1818
267;10.1818
268;10.1818
269;10.1818
270;10.1818
271;10.1818
272;10.1818
273;10.1818
274;10.1818
275;10.1818
276;10.1818
277;10.1818
278;10.1818
279;10.1818
280;10.1818
281;10.1818
282;10.1818
283;10.1818
284;10.1818
285;10.1818
286;10.1818
287;10.1818
288;10.1818
289;10.1818
290;10.1818
291;10.1818
292;10.1818
293;10.1818
294;10.1818
295;10.1818
296;10.1818
297;10.1818
298;10.1818
299;10.1818
300;10.1818
301;10.1818
302;10.1818
303;10.1818
304;10.1818
305;10.1818
306;10.1818
307;10.1818
308;10.1818
309;10.1818
310;10.1818
311;10.1818
312;10.1818
313;10.1818
314;10.1818
315;10.1818
316;10.1818
317;10.1818
318;10.1818
319;10.1818
320;10.1818
321;10.1818
322;10.1818
323;10.1818
324;10.1818
325;10.1818
326;10.1818
327;10.1818
328;10.1818
329;10.1818
330;10.1818
331;10.1818
332;10.1818
333;10.1818
334;10.1818
335;10.1818
336;10.1818
337;10.1818
338;10.1818
339;10.1818
340;10.1818
341;10.1818
342;10.1818
343;10.1818
344;10.1818
345;10.1818
346;10.1818
347;10.1818
348;10.1818
349;10.1818
350;10.1818
351;10.1818
352;10.1818
353;10.1818
354;10.1818
355;10.1818
356;10.1818
357;10.1818
358;10.1818
359;10.1818
360;10.1818
361;10.1818
362;10.1818
363;10.1818
364;10.1818
365;10.1818
366;10.1818
367;10.1818
368;10.1818
369;10.1818
370;10.1818
371;10.1818
372;10.1818
373;10.1818
374;10.1818
375;10.1818
376;10.1818
377;10.1818
378;10.1818
379;10.1818
380;10.1818
381;10.1818
382;10.1818
383;10.1818
384;10.1818
385;10.1818
386;10.1818
387;10.1818
388;10.1818
389;10.1818
390;10.1818
391;10.1818
392;10.1818
393;10.1818
394;10.1818
395;10.1818
396;10.1818
397;10.1818
398;10.1818
399;10.1818
400;10.1818
401;10.1818
402;10.1818
403;10.1818
404;10.1818
405;10.1818
406;10.1818
407;10.1818
408;10.1818
409;10.1818
410;10.1818
411;10.1818
412;10.1818
413;10.1818
414;10.1818
415;10.1818
416;10.1818
417;10.1818
418;10.1818
419;10.1818
420;10.1818
421;10.1818
422;10.1818
423;10.1818
424;10.1818
425;10.1818
426;10.1818
427;10.1818
428;10.1818
429;10.1818
430;10.1818
431;10.1818
432;10.1818
433;10.1818
434;10.1818
435;10.1818
436;10.1818
437;10.1818
438;10.1818
439;10.1818
440;10.1818
441;10.1818
442;10.1818
443;10.1818
444;10.1818
445;10.1818
446;10.1818
447;10.1818
448;10.1818
449;10.1818
450;10.1818
451;10.1818
452;10.1818
453;10.1818
454;10.1818
455;10.1818
456;10.1818
457;10.1818
458;10.1818
459;10.1818
460;10.1818
461;10.1818
462;10.1818
463;10.1818
464;10.1818
465;10.1818
466;10.1818
467;10.1818
468;10.1818
469;10.1818
470;10.1818
471;10.1818
472;10.1818
473;10.1818
474;10.1818
475;10.1818
476;10.1818
477;10.1818
478;10.1818
479;10.1818
480;10.1818
481;10.1818
482;10.1818
483;10.1818
484;10.1818
485;10.1818
486;10.1818
487;10.1818
488;10.1818
489;10.1818
490;10.1818
491;10.1818
492;10.1818
493;10.1818
494;10.1818
495;10.1818
496;10.1818
497;10.1818
498;10.1818
499;10.1818
500;10.1818
501;10.1818
502;10.1818
503;10.1818
504;10.1818
505;10.1818
506;10.1818
507;10.1818
508;10.1818
509;10.1818
510;10.1818
511;10.1818
512;10.1818
513;10.1818
514;10.1818
515;10.1818
516;10.1818
517;10.1818
518;10.1818
519;8.18182
520;8.18182
521;8.18182
522;8.18182
523;8.18182
524;8.18182
525;8.18182
526;8.18182
527;8.18182
528;8.18182
529;8.18182
530;8.18182
531;8.18182
532;8.18182
533;8.18182
534;8.18182
535;8.18182
536;8.18182
537;8.18182
538;8.18182
539;8.18182
540;8.18182
541;8.18182
542;8.18182
543;8.18182
544;8.18182
545;8.18182
546;8.18182
547;8.18182
548;8.18182
549;8.18182
550;8.18182
551;8.18182
552;8.18182
553;8.18182
554;8.18182
555;8.18182
556;8.18182
557;8.18182
558;8.18182
559;8.18182
560;8.18182
561;8.18182
562;8.18182
563;8.18182
564;8.18182
565;8.18182
566;8.18182
567;8.18182
568;8.18182
569;8.18182
570;8.18182
571;8.18182
572;8.18182
573;8.18182
574;8.18182
575;8.18182
576;8.18182
577;8.18182
578;8.18182
579;8.18182
580;8.18182
581;8.18182
582;8.18182
583;8.18182
584;8.18182
585;8.18182
586;8.18182
587;8.18182
588;8.18182
589;8.18182
590;8.18182
591;8.18182
592;8.18182
593;8.18182
594;8.18182
595;8.18182
596;8.18182
597;8.18182
598;8.18182
599;8.18182
600;8.18182
601;8.18182
602;8.18182
603;8.18182
604;8.18182
605;8.18182
606;8.18182
607;8.18182
608;8.18182
609;8.18182
610;8.18182
611;8.18182
612;8.18182
613;8.18182
614;8.18182
615;8.18182
616;8.18182
617;8.18182
618;8.18182
619;8.18182
620;8.18182
621;8.18182
622;8.18182
623;8.18182
624;8.18182
625;8.18182
626;8.18182
627;8.18182
628;8.18182
629;8.18182
630;8.18182
631;8.18182
632;8.18182
633;8.18182
634;8.18182
635;8.18182
636;8.18182
637;8.18182
638;8.18182
639;8.18182
640;8.18182
641;8.18182
642;8.18182
643;8.18182
644;8.18182
645;8.18182
646;8.18182
647;8.18182
648;8.18182
649;8.18182
650;8.18182
651;8.18182
652;8.18182
653;8.18182
654;8.18182
655;8.18182
656;8.18182
657;8.18182
658;8.18182
659;8.18182
660;8.18182
661;8.18182
662;8.18182
663;8.18182
664;8.18182
665;8.18182
666;8.18182
667;8.18182
668;8.18182
669;8.18182
670;8.18182
671;8.18182
672;8.18182
673;8.18182
674;8.18182
675;8.18182
676;8.18182
677;8.18182
678;8.18182
679;8.18182
680;8.18182
681;8.18182
682;8.18182
683;8.18182
684;8.18182
685;8.18182
686;8.18182
687;8.18182
688;8.18182
689;8.18182
690;8.18182
691;8.18182
692;8.18182
693;8.18182
694;8.18182
695;8.18182
696;8.18182
697;8.18182
698;8.18182
699;8.18182
700;8.18182
701;8.18182
702;8.18182
703;8.18182
704;8.18182
705;8.18182
706;8.18182
707;8.18182
708;8.18182
709;8.18182
710;8.18182
711;8.18182
712;8.18182
713;8.18182
714;8.18182
715;8.18182
716;8.18182
717;8.18182
718;8.18182
719;8.18182
720;8.18182
721;8.18182
722;8.18182
723;8.18182
724;8.18182
725;8.18182
726;8.18182
727;8.18182
728;8.18182
729;8.18182
730;8.18182
731;8.18182
732;8.18182
733;8.18182
734;8.18182
735;8.18182
736;8.18182
737;8.18182
738;8.18182
739;8.18182
740;8.18182
741;8.18182
742;8.18182
743;8.18182
744;8.18182
745;8.18182
746;8.18182
747;8.18182
748;8.18182
749;8.18182
750;8.18182
751;8.18182
752;8.18182
753;8.18182
754;8.18182
755;8.18182
756;8.18182
757;8.18182
758;8.18182
759;8.18182
760;8.18182
761;8.18182
762;8.18182
763;8.18182
764;8.18182
765;8.18182
766;8.18182
767;8.18182
768;8.18182
769;8.18182
770;8.18182
771;8.18182
772;8.18182
773;8.18182
774;8.18182
775;8.18182
776;8.18182
777;8.18182
778;8.18182
779;8.18182
780;8.18182
781;8.18182
782;8.18182
783;8.18182
784;8.18182
785;8.18182
786;8.18182
787;8.18182
788;8.18182
789;8.18182
790;8.18182
791;8.18182
792;8.18182
793;8.18182
794;8.18182
795;8.18182
796;8.18182
797;8.18182
798;8.18182
799;8.18182
