# gen;best_fit
183;6.88889
184;6.88889
185;6.88889
186;6.88889
187;6.88889
188;6.88889
189;6.88889
190;6.88889
191;6.88889
192;6.88889
193;6.88889
194;6.88889
195;6.88889
196;6.88889
197;6.88889
198;6.88889
199;6.88889
200;6.88889
201;6.88889
202;6.88889
203;6.88889
204;6.88889
205;6.88889
206;6.88889
207;6.88889
208;6.88889
209;6.88889
210;6.88889
211;6.88889
212;6.88889
213;6.88889
214;6.88889
215;6.88889
216;6.88889
217;6.88889
218;6.88889
219;6.88889
220;6.88889
221;6.88889
222;6.88889
223;6.88889
224;6.88889
225;6.88889
226;6.88889
227;6.88889
228;6.88889
229;6.88889
230;6.88889
231;6.88889
232;6.88889
233;6.88889
234;6.88889
235;6.88889
236;6.88889
237;6.88889
238;6.88889
239;6.88889
240;6.88889
241;6.88889
242;6.88889
243;6.88889
244;6.88889
245;6.88889
246;6.88889
247;6.88889
248;6.88889
249;6.88889
250;6.88889
251;6.88889
252;6.88889
253;6.88889
254;6.88889
255;6.88889
256;6.88889
257;6.88889
258;6.88889
259;6.88889
260;6.88889
261;6.88889
262;6.88889
263;6.88889
264;6.88889
265;6.88889
266;6.88889
267;6.88889
268;6.88889
269;6.88889
270;6.88889
271;6.88889
272;6.88889
273;6.88889
274;6.88889
275;6.88889
276;6.88889
277;6.88889
278;6.88889
279;6.88889
280;6.88889
281;6.88889
282;6.88889
283;6.88889
284;6.88889
285;6.88889
286;6.88889
287;6.88889
288;6.88889
289;6.88889
290;6.88889
291;6.88889
292;6.88889
293;6.88889
294;6.88889
295;6.88889
296;6.88889
297;6.88889
298;6.88889
299;6.88889
300;6.88889
301;6.88889
302;6.88889
303;6.88889
304;6.88889
305;6.88889
306;6.88889
307;6.88889
308;6.88889
309;6.88889
310;6.88889
311;6.88889
312;6.88889
313;6.88889
314;6.88889
315;6.88889
316;6.88889
317;6.88889
318;6.88889
319;6.88889
320;6.88889
321;6.88889
322;6.88889
323;6.88889
324;6.88889
325;6.88889
326;6.88889
327;6.88889
328;6.88889
329;6.88889
330;6.88889
331;6.88889
332;6.88889
333;6.88889
334;6.88889
335;6.88889
336;6.88889
337;6.88889
338;6.88889
339;6.88889
340;6.88889
341;6.88889
342;6.88889
343;6.88889
344;6.88889
345;6.88889
346;6.88889
347;6.88889
348;6.88889
349;6.88889
350;6.88889
351;6.88889
352;6.88889
353;6.88889
354;6.88889
355;6.88889
356;6.88889
357;6.88889
358;6.88889
359;6.88889
360;6.88889
361;6.88889
362;6.88889
363;6.88889
364;6.88889
365;6.88889
366;6.88889
367;6.88889
368;6.88889
369;6.88889
370;6.88889
371;6.88889
372;6.88889
373;6.88889
374;6.88889
375;6.88889
376;6.88889
377;6.88889
378;6.88889
379;6.88889
380;6.88889
381;6.88889
382;6.88889
383;6.88889
384;6.88889
385;6.88889
386;6.88889
387;6.88889
388;6.88889
389;6.88889
390;6.88889
391;6.88889
392;6.88889
393;6.88889
394;6.88889
395;6.88889
396;6.88889
397;6.88889
398;6.88889
399;6.88889
400;6.88889
401;6.88889
402;6.88889
403;6.88889
404;6.88889
405;6.88889
406;6.88889
407;6.88889
408;6.88889
409;6.88889
410;6.88889
411;6.88889
412;6.88889
413;6.88889
414;6.88889
415;6.88889
416;6.88889
417;6.88889
418;6.88889
419;6.88889
420;6.88889
421;6.88889
422;6.88889
423;6.88889
424;6.88889
425;6.88889
426;6.88889
427;6.88889
428;6.88889
429;6.88889
430;6.88889
431;6.88889
432;6.88889
433;6.88889
434;6.88889
435;6.88889
436;6.88889
437;6.88889
438;6.88889
439;6.88889
440;6.88889
441;6.88889
442;6.88889
443;6.88889
444;6.88889
445;6.88889
446;6.88889
447;6.88889
448;6.88889
449;6.88889
450;6.88889
451;6.88889
452;6.88889
453;6.88889
454;6.88889
455;6.88889
456;6.88889
457;6.88889
458;6.88889
459;6.88889
460;6.88889
461;6.88889
462;6.88889
463;6.88889
464;6.88889
465;6.88889
466;6.88889
467;6.88889
468;6.88889
469;6.88889
470;6.88889
471;6.88889
472;6.88889
473;6.88889
474;6.88889
475;6.88889
476;6.88889
477;6.88889
478;6.88889
479;6.88889
480;6.88889
481;6.88889
482;6.88889
483;6.88889
484;6.88889
485;6.88889
486;6.88889
487;6.88889
488;6.88889
489;6.88889
490;6.88889
491;6.88889
492;6.88889
493;6.88889
494;6.88889
495;6.88889
496;6.88889
497;6.88889
498;6.88889
499;6.88889
500;6.88889
501;6.88889
502;6.88889
503;6.88889
504;6.88889
505;6.88889
506;6.88889
507;6.88889
508;6.88889
509;6.88889
510;6.88889
511;6.88889
512;6.88889
513;6.88889
514;6.88889
515;6.88889
516;6.88889
517;6.88889
518;6.88889
519;6.88889
520;6.88889
521;6.88889
522;6.88889
523;6.88889
524;6.88889
525;6.88889
526;6.88889
527;6.88889
528;6.88889
529;6.88889
530;6.88889
531;6.88889
532;6.88889
533;6.88889
534;6.88889
535;6.88889
536;6.88889
537;6.88889
538;6.88889
539;6.88889
540;6.88889
541;6.88889
542;6.88889
543;6.88889
544;6.88889
545;6.88889
546;6.88889
547;6.88889
548;6.88889
549;6.88889
550;6.88889
551;6.88889
552;6.88889
553;6.88889
554;6.88889
555;6.88889
556;6.88889
557;6.88889
558;6.88889
559;6.88889
560;6.88889
561;6.88889
562;6.88889
563;6.88889
564;6.88889
565;6.88889
566;6.88889
567;6.88889
568;6.88889
569;6.88889
570;6.88889
571;6.88889
572;6.88889
573;6.88889
574;6.88889
575;6.88889
576;6.88889
577;6.88889
578;6.88889
579;6.88889
580;6.88889
581;6.88889
582;6.88889
583;6.88889
584;6.88889
585;6.88889
586;6.88889
587;6.88889
588;6.88889
589;6.88889
590;6.88889
591;6.88889
592;6.88889
593;6.88889
594;6.88889
595;6.88889
596;6.88889
597;6.88889
598;6.88889
599;6.88889
600;6.88889
601;6.88889
602;6.88889
603;6.88889
604;6.88889
605;6.88889
606;6.88889
607;6.88889
608;6.88889
609;6.88889
610;6.88889
611;6.88889
612;6.88889
613;6.88889
614;6.88889
615;6.88889
616;6.88889
617;6.88889
618;6.88889
619;6.88889
620;6.88889
621;6.88889
622;6.88889
623;6.88889
624;6.88889
625;6.88889
626;6.88889
627;6.88889
628;6.88889
629;6.88889
630;6.88889
631;6.88889
632;6.88889
633;6.88889
634;6.88889
635;6.88889
636;6.88889
637;6.88889
638;6.88889
639;6.88889
640;6.88889
641;6.88889
642;6.88889
643;6.88889
644;6.88889
645;6.88889
646;6.88889
647;6.88889
648;6.88889
649;6.88889
650;6.88889
651;6.88889
652;6.88889
653;6.88889
654;6.88889
655;6.88889
656;6.88889
657;6.88889
658;6.88889
659;6.88889
660;6.88889
661;6.88889
662;6.88889
663;6.88889
664;6.88889
665;6.88889
666;6.88889
667;6.88889
668;6.88889
669;6.88889
670;6.88889
671;6.88889
672;6.88889
673;6.88889
674;6.88889
675;6.88889
676;6.88889
677;6.88889
678;6.88889
679;6.88889
680;6.88889
681;6.88889
682;6.88889
683;6.88889
684;6.88889
685;6.88889
686;6.88889
687;6.88889
688;6.88889
689;6.88889
690;6.88889
691;6.88889
692;6.88889
693;6.88889
694;6.88889
695;6.88889
696;6.88889
697;6.88889
698;6.88889
699;6.88889
700;6.88889
701;6.88889
702;6.88889
703;6.88889
704;6.88889
705;6.88889
706;6.88889
707;6.88889
708;6.88889
709;6.88889
710;6.88889
711;6.88889
712;6.88889
713;6.88889
714;6.88889
715;6.88889
716;6.88889
717;6.88889
718;6.88889
719;6.88889
720;6.88889
721;6.88889
722;6.88889
723;6.88889
724;6.88889
725;6.88889
726;6.88889
727;6.88889
728;6.88889
729;6.88889
730;6.88889
731;6.88889
732;6.88889
733;6.88889
734;6.88889
735;6.88889
736;6.88889
737;6.88889
738;6.88889
739;6.88889
740;6.88889
741;6.88889
742;6.88889
743;6.88889
744;6.88889
745;6.88889
746;6.88889
747;6.88889
748;6.88889
749;6.88889
750;6.88889
751;6.88889
752;6.88889
753;6.88889
754;6.88889
755;6.88889
756;6.88889
757;6.88889
758;6.88889
759;6.88889
760;6.88889
761;6.88889
762;6.88889
763;6.88889
764;6.88889
765;6.88889
766;6.88889
767;6.88889
768;6.88889
769;6.88889
770;6.88889
771;6.88889
772;6.88889
773;6.88889
774;6.88889
775;6.88889
776;6.88889
777;6.88889
778;6.88889
779;6.88889
780;6.88889
781;6.88889
782;6.88889
783;6.88889
784;6.88889
785;6.88889
786;6.88889
787;6.88889
788;6.88889
789;6.88889
790;6.88889
791;6.88889
792;6.88889
793;6.88889
794;6.88889
795;6.88889
796;6.88889
797;6.88889
798;6.88889
799;6.88889
