# gen;best_fit
239;12.2222
240;12.2222
241;12.2222
242;12.2222
243;12.2222
244;12.2222
245;12.2222
246;12.2222
247;12.2222
248;12.2222
249;12.2222
250;12.2222
251;12.2222
252;12.2222
253;12.2222
254;12.2222
255;12.2222
256;12.2222
257;12.2222
258;12.2222
259;12.2222
260;12.2222
261;12.2222
262;12.2222
263;12.2222
264;12.2222
265;12.2222
266;12.2222
267;12.2222
268;12.2222
269;12.2222
270;12.2222
271;12.2222
272;12.2222
273;12.2222
274;12.2222
275;12.2222
276;12.2222
277;12.2222
278;12.2222
279;12.2222
280;12.2222
281;12.2222
282;12.2222
283;12.2222
284;12.2222
285;12.2222
286;12.2222
287;12.2222
288;12.2222
289;12.2222
290;12.2222
291;12.2222
292;12.2222
293;12.2222
294;12.2222
295;12.2222
296;12.2222
297;12.2222
298;12.2222
299;12.2222
300;12.2222
301;12.2222
302;12.2222
303;12.2222
304;12.2222
305;12.2222
306;12.2222
307;12.2222
308;12.2222
309;12.2222
310;12.2222
311;12.2222
312;12.2222
313;12.2222
314;12.2222
315;12.2222
316;12.2222
317;12.2222
318;12.2222
319;12.2222
320;12.2222
321;12.2222
322;12.2222
323;12.2222
324;12.2222
325;12.2222
326;12.2222
327;12.2222
328;12.2222
329;12.2222
330;12.2222
331;12.2222
332;12.2222
333;12.2222
334;12.2222
335;12.2222
336;12.2222
337;12.2222
338;12.2222
339;12.2222
340;12.2222
341;12.2222
342;12.2222
343;12.2222
344;12.2222
345;12.2222
346;12.2222
347;12.2222
348;12.2222
349;12.2222
350;12.2222
351;12.2222
352;12.2222
353;12.2222
354;12.2222
355;12.2222
356;12.2222
357;12.2222
358;12.2222
359;12.2222
360;12.2222
361;12.2222
362;12.2222
363;12.2222
364;12.2222
365;12.2222
366;12.2222
367;12.2222
368;12.2222
369;12.2222
370;12.2222
371;12.2222
372;12.2222
373;12.2222
374;12.2222
375;12.2222
376;12.2222
377;12.2222
378;12.2222
379;12.2222
380;12.2222
381;12.2222
382;12.2222
383;12.2222
384;12.2222
385;12.2222
386;12.2222
387;12.2222
388;12.2222
389;12.2222
390;12.2222
391;12.2222
392;12.2222
393;12.2222
394;12.2222
395;12.2222
396;12.2222
397;12.2222
398;12.2222
399;12.2222
400;12.2222
401;12.2222
402;12.2222
403;12.2222
404;12.2222
405;12.2222
406;12.2222
407;12.2222
408;12.2222
409;12.2222
410;12.2222
411;12.2222
412;12.2222
413;12.2222
414;12.2222
415;12.2222
416;12.2222
417;12.2222
418;12.2222
419;12.2222
420;12.2222
421;12.2222
422;12.2222
423;12.2222
424;12.2222
425;12.2222
426;12.2222
427;12.2222
428;12.2222
429;12.2222
430;12.2222
431;12.2222
432;12.2222
433;12.2222
434;12.2222
435;12.2222
436;12.2222
437;12.2222
438;12.2222
439;12.2222
440;12.2222
441;12.2222
442;12.2222
443;12.2222
444;12.2222
445;12.2222
446;12.2222
447;12.2222
448;12.2222
449;12.2222
450;12.2222
451;12.2222
452;12.2222
453;12.2222
454;12.2222
455;12.2222
456;12.2222
457;12.2222
458;12.2222
459;12.2222
460;12.2222
461;12.2222
462;12.2222
463;12.2222
464;12.2222
465;12.2222
466;12.2222
467;12.2222
468;12.2222
469;12.2222
470;12.2222
471;12.2222
472;12.2222
473;12.2222
474;12.2222
475;12.2222
476;12.2222
477;12.2222
478;12.2222
479;12.2222
480;12.2222
481;12.2222
482;12.2222
483;12.2222
484;12.2222
485;12.2222
486;12.2222
487;12.2222
488;12.2222
489;12.2222
490;12.2222
491;12.2222
492;12.2222
493;12.2222
494;12.2222
495;12.2222
496;12.2222
497;12.2222
498;12.2222
499;12.2222
500;12.2222
501;12.2222
502;12.2222
503;12.2222
504;12.2222
505;12.2222
506;12.2222
507;12.2222
508;12.2222
509;12.2222
510;12.2222
511;12.2222
512;12.2222
513;12.2222
514;12.2222
515;12.2222
516;12.2222
517;12.2222
518;12.2222
519;12.2222
520;12.2222
521;12.2222
522;12.2222
523;12.2222
524;12.2222
525;12.2222
526;12.2222
527;12.2222
528;12.2222
529;12.2222
530;12.2222
531;12.2222
532;12.2222
533;12.2222
534;12.2222
535;12.2222
536;12.2222
537;12.2222
538;12.2222
539;12.2222
540;12.2222
541;12.2222
542;12.2222
543;12.2222
544;12.2222
545;12.2222
546;12.2222
547;12.2222
548;12.2222
549;12.2222
550;12.2222
551;12.2222
552;12.2222
553;12.2222
554;12.2222
555;12.2222
556;12.2222
557;12.2222
558;12.2222
559;12.2222
560;12.2222
561;12.2222
562;12.2222
563;12.2222
564;12.2222
565;12.2222
566;12.2222
567;12.2222
568;12.2222
569;12.2222
570;12.2222
571;12.2222
572;12.2222
573;12.2222
574;12.2222
575;12.2222
576;12.2222
577;12.2222
578;12.2222
579;12.2222
580;12.2222
581;12.2222
582;12.2222
583;12.2222
584;12.2222
585;12.2222
586;12.2222
587;12.2222
588;12.2222
589;12.2222
590;12.2222
591;12.2222
592;12.2222
593;12.2222
594;12.2222
595;12.2222
596;12.2222
597;12.2222
598;12.2222
599;12.2222
600;12.2222
601;12.2222
602;12.2222
603;12.2222
604;12.2222
605;12.2222
606;12.2222
607;12.2222
608;12.2222
609;12.2222
610;12.2222
611;12.2222
612;12.2222
613;12.2222
614;12.2222
615;12.2222
616;12.2222
617;12.2222
618;12.2222
619;12.2222
620;12.2222
621;12.2222
622;12.2222
623;12.2222
624;12.2222
625;12.2222
626;12.2222
627;12.2222
628;12.2222
629;12.2222
630;12.2222
631;12.2222
632;12.2222
633;12.2222
634;12.2222
635;12.2222
636;12.2222
637;12.2222
638;12.2222
639;12.2222
640;12.2222
641;12.2222
642;12.2222
643;12.2222
644;12.2222
645;12.2222
646;12.2222
647;12.2222
648;12.2222
649;12.2222
650;12.2222
651;12.2222
652;12.2222
653;12.2222
654;12.2222
655;12.2222
656;12.2222
657;12.2222
658;12.2222
659;12.2222
660;12.2222
661;12.2222
662;12.2222
663;12.2222
664;12.2222
665;12.2222
666;12.2222
667;12.2222
668;12.2222
669;12.2222
670;12.2222
671;12.2222
672;12.2222
673;12.2222
674;12.2222
675;12.2222
676;12.2222
677;12.2222
678;12.2222
679;12.2222
680;12.2222
681;12.2222
682;12.2222
683;12.2222
684;12.2222
685;12.2222
686;12.2222
687;12.2222
688;12.2222
689;12.2222
690;12.2222
691;12.2222
692;12.2222
693;12.2222
694;12.2222
695;12.2222
696;12.2222
697;12.2222
698;12.2222
699;12.2222
700;12.2222
701;12.2222
702;12.2222
703;12.2222
704;12.2222
705;12.2222
706;12.2222
707;12.2222
708;12.2222
709;12.2222
710;12.2222
711;12.2222
712;12.2222
713;12.2222
714;12.2222
715;12.2222
716;12.2222
717;12.2222
718;12.2222
719;12.2222
720;12.2222
721;12.2222
722;12.2222
723;12.2222
724;12.2222
725;12.2222
726;12.2222
727;12.2222
728;12.2222
729;12.2222
730;12.2222
731;12.2222
732;12.2222
733;12.2222
734;12.2222
735;12.2222
736;12.2222
737;12.2222
738;12.2222
739;12.2222
740;12.2222
741;12.2222
742;12.2222
743;12.2222
744;12.2222
745;12.2222
746;12.2222
747;12.2222
748;12.2222
749;12.2222
750;12.2222
751;12.2222
752;12.2222
753;12.2222
754;12.2222
755;12.2222
756;12.2222
757;12.2222
758;12.2222
759;12.2222
760;12.2222
761;12.2222
762;12.2222
763;12.2222
764;12.2222
765;12.2222
766;12.2222
767;12.2222
768;12.2222
769;12.2222
770;12.2222
771;12.2222
772;12.2222
773;12.2222
774;12.2222
775;12.2222
776;12.2222
777;12.2222
778;12.2222
779;12.2222
780;12.2222
781;12.2222
782;12.2222
783;12.2222
784;12.2222
785;12.2222
786;12.2222
787;12.2222
788;12.2222
789;12.2222
790;12.2222
791;12.2222
792;12.2222
793;12.2222
794;12.2222
795;12.2222
796;12.2222
797;12.2222
798;12.2222
799;12.2222
